[ 2012-03-07T21:29:49+08:00 ] /Examples/Form/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | SQL: SHOW COLUMNS FROM `think_form` [ RunTime:0.000902s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | SQL: SELECT * FROM `think_form` ORDER BY id desc LIMIT 6   [ RunTime:0.000229s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --START--
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000130s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000234s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Run ParseTemplate Behavior [ RunTime:0.005999s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006112s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Run ContentReplace Behavior [ RunTime:0.000218s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Run TokenBuild Behavior [ RunTime:0.000349s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000081s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000292s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001211s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --START--
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000122s ]
[ 2012-03-07T21:43:37+08:00 ] /Examples/Form/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000227s ]
